90110030005BERKSOVA ULICA                00001617517010085942
90900070003BERNARDINSKA REBER            00001622944010123011
91120120001BERNEKARJEVA ULICA            00001623903810132525
90110030006BERNEKERJEVA ULICA            00001617518810085942
90700200025BERNEKERJEVA ULICA            00001625447910147719
90610110043BERNEKERJEVA ULICA            00001620318110110084
90500410007BERNETIÈEVA ULICA             00001619679710101743
90610110044BERNIKOVA ULICA               00001620802710110084
90230100003BERNIKOVA ULICA               00001618096310090695
90710090005BERNIKOVA ULICA               00001621040410110688
90500060000BERTOKI                       00001010135211027776
92130010001BERTOKOVA ULICA               00001619460310101310
90520140004BERTONCLJEVA ULICA            00001319517010102774
90700200026BESEDNJAKOVA ULICA            00001625448710147719
90610010000BESNICA                       00001629228111027849
91400190001BETAJNOVA                     00001625017110145341
90190020000BETANJA                       00001631176611026729
90610111571BETETTOVA CESTA               00002421447810110084
90700200027BETETTOVA ULICA               00001625449510147719
90090120002BETETTOVA ULICA               00001617406810084784
90700200028BETNAVSKA CESTA               00001625450910147719
90520130001BETONOVA ULICA                00001229743210102766
91790010000BETONOVO                      00001630939721428060
90680470001BEUKOVA CESTA                 00001784684110091829
90440090002BEVÈARJI                      00001622213510117496
91330020000BEVÈE                         00001632556211027610
91400010000BEVKE                         00001632596111027652
90840260003BEVKOV TRG                    00001622330110117801
90610110045BEVKOVA CESTA                 00001619948610110084
90320170002BEVKOVA CESTA                 00001618647310094208
92000130001BEVKOVA ULICA                 00001624013310133475
91330240003BEVKOVA ULICA                 00001624855010144965
91240660002BEVKOVA ULICA                 00001634102910139945
91280600002BEVKOVA ULICA                 00001624584410141478
91900380004BEVKOVA ULICA                 00001625232810147310
91131230001BEVKOVA ULICA                 00001624162810134013
91130750001BEVKOVA ULICA                 00001624053210133483
90230430002BEVKOVA ULICA                 00001618448910091993
90960160007BEVKOVA ULICA                 00001623097910125189
90230070002BEVKOVA ULICA                 00001618041610090636
90140030001BEVKOVA ULICA                 00001618764010096260
90170140002BEVKOVA ULICA                 00001618029710088828
90190050001BEVKOVA ULICA                 00001623768010130620
91360180002BEVKOVA ULICA                 00001617353310084482
92130010002BEVKOVA ULICA                 00001619473510101310
90800060003BEVKOVA ULICA                 00001622124410116368
91020340002BEVKOVA ULICA                 00001623510510127157
90430230005BEVKOVA ULICA                 00001619194910098319
90110030007BEVKOVA ULICA                 00001617785710085942
90440050001BEVKOVA ULICA                 00001622179110117232
90400040004BEVKOVA ULICA                 00001618994410097665
90070100001BEVKOVA ULICA                 00001622193710117267
90090120003BEVKOVA ULICA                 00001617405010084784
90010010001BEVKOVA ULICA                 00001617323110083931
90600650002BEVKOVA ULICA                 00001619746710108969
90700200029BEVKOVA ULICA                 00001625451710147719
91290140001BEVŠKO                        00001624589510141800
91080010000BEZENA                        00001632953311027334
91080160003BEZENSKA POT                  00001626651510149193
90610110046BEZENŠKOVA ULICA              00001620319010110084
90110030008BEZENŠKOVA ULICA              00001617519610085942
90700200030BEZENŠKOVA ULICA              00001625452510147719
91390030000BEZENŠKOVO BUKOVJE            00001626908511028080
90880020000BEZGARJI                      00001628196411027989
90480470001BEZGOVA POT                   00001619444110099943
91240060000BEZGOVICA                     00001631946511027512
90880030000BEZGOVICA                     00001628197211027989
90260050001BEZGOVJE                      00001626473310148073
91140010000BEZINA                        00001631522211027407
90700270004BEZJAKOVA ULICA               00001626254410147808
90530040001BEZJE                         00001619158210097843
90970010000BEZNOVCI                      00001629748811028047
91390040000BEZOVICA                      00001626909311028080
90500070000BEZOVICA                      00001628392411027776
91440010000BEZOVJE NAD ZREÈAMI           00001631524911027687
91200010000BEZOVJE PRI ŠENTJURJU         00001631613011027466
90130040000BEZULJAK                      00001627037711026648
90610110047BEŽIGRAD                      00001619786610110084
90110030009BEŽIGRAJSKA CESTA             00001617520010085942
90500410008BEŽKOVA ULICA                 00001619637110101743
91300070000BIÈ                           00001632295411027580
90610110048BIÈEVJE                       00001621197410110084
90320010000BIÈJE                         00001627659611026869
90520140005BIÈKOVA ULICA                 00001247865810102774
90840260004BIDOVÈEVA ULICA               00001622274710117801
90900060004BIDOVÈEVA ULICA               00001622860510123003
90500410009BIDOVÈEVA ULICA               00001619638010101743
90380150004BILÈEVA POT                   00001618865410097096
90610110049BILEÈANSKA ULICA              00001620407210110084
91900380005BILGERJEVA ULICA              00001625204210147310
90070030000BILJANA                       00001629891311026583
90700200692BILJE                         00001900601810147719
90750010000BILJE                         00001629892111027911
91080160004BINDERJEVA ULICA              00001626583710149193
91220020000BINKELJ                       00001631746211027482
90850020000BIRÈNA VAS                    00001630014411027962
91100030000BIRNA VAS                     00001631037911027369
91160010000BISERJANE                     00001627550611027423
91400020000BISTRA                        00001632597011027652
90160010000BISTRA                        00001630897811026672
91310010002BISTRICA                      00001624713810144213
92110010000BISTRICA                      00001632296224063500
90510010000BISTRICA                      00001631947311026974
90820010000BISTRICA                      00001628497111027946
90601620000BISTRICA                      00001636668411027024
90170050000BISTRICA                      00001627171311026699
91080020000BISTRICA OB DRAVI             00001014933911027334
91490000000BISTRICA OB SOTLI             00002142763200000000
91490010000BISTRICA OB SOTLI             00001631948121427632
91310010000BISTRICA PRI TRŽIÈU           00001014421311027598
90430030000BISTRIÈICA                    00001628075511027733
90230160001BISTRIŠKA CESTA               00001618166810090890
90430850001BISTRIŠKA CESTA               00001619334810098980
90230100004BISTRIŠKA CESTA               00001618068810090695
92000130002BISTRIŠKA CESTA               00001624014110133475
90980020001BISTRIŠKA CESTA               00002423256510147484
90980060001BISTRIŠKA CESTA               00002423029510147760
90610110050BISTRIŠKA ULICA               00001621510410110084
90230250001BISTRIŠKA ULICA               00001618167610091365
90230260001BISTRIŠKA ULICA               00001618319910091381
91850010000BIŠ                           00001630535921427942
90230010000BIŠÈE                         00001627355411026761
91850020000BIŠEÈKI VRH                   00001630536721427942
91700010000BIŠKA VAS                     00001630015221427853
90610110051BITENÈEVA ULICA               00001620617210110084
90600010000BITIÈE                        00001629049111027024
91990020000BITNJA VAS                    00001632298921436470
90040010000BITNJE                        00001630797111026559
90710090006BIZANTOVA CESTA               00001621041210110688
90090120004BIZELJSKA CESTA               00001617474210084784
90090040001BIZELJSKA CESTA               00001617354110084695
90090030000BIZELJSKA VAS                 00001626793711026605
90090040000BIZELJSKO                     00001008469511026605
91130750002BIZJAKOVA ULICA               00001624028110133483
90610110052BIZJAKOVA ULICA               00001621198210110084
90610110053BIZJANOVA ULICA               00001620619910110084
90610110054BIZOVIŠKA CESTA               00001620430710110084
90610110055BIZOVŠKI ŠTRADON              00001621200810110084
90680010000BLAGOVICA                     00001627356211027873
91160020000BLAGUŠ                        00001627551411027423
91100040000BLANCA                        00001631038711027369
90610110056BLASNIKOVA ULICA              00001620059010110084
90610110057BLASOV BREG                   00001620060310110084
91040030000BLATE                         00001630941911027296
91400030000BLATNA BREZOVICA              00001632598811027652
90570020000BLATNI VRH                    00001628812811027814
91860010002BLATNICA                      00001618403910091900
91090010000BLATNIK PRI ÈRMOŠNJICAH       00001627172111027342
90170060000BLATNIK PRI ÈRNOMLJU          00001627173011026699
90700200703BLATNIKOVA ULICA              00002416456010147719
90090050000BLATNO                        00001626794511026605
91140020000BLATO                         00001631525711027407
91300100000BLATO                         00001632299711027580
91220510001BLAŽEVA ULICA                 00001624360410137918
90610110058BLAŽIÈEVA ULICA               00001620793410110084
90320020000BLEÈJI VRH                    00001627660011026869
90030000000BLED                          00001102653200000000
90030010000BLED                          00001012653311026532
90270190001BLEGOŠKA ULICA                00001635626310136776
90520140006BLEIWEISOVA CESTA             00001247870410102774
90610111576BLEIWEISOVA CESTA             00002421999210110084
91020170004BLEJSKA CESTA                 00001623479610126878
91310300002BLEJSKA CESTA                 00001624741310144523
90030200001BLEJSKA CESTA                 00001623565210127475
90410010000BLEJSKA DOBRAVA               00001628044511027725
90640090001BLEKOVA VAS                   00001621740910114179
90130050000BLOÈICE                       00001627038511026648
91420010000BLODNIK                       00001632626711027679
91500000000BLOKE                         00002142765900000000
90130060000BLOŠKA POLICA                 00001627039311026648
90700200031BLOUDKOVA ULICA               00001625453310147719
90600650003BOBEK                         00001619755610108969
90340010000BOBEN                         00001627884011026885
90610110059BOBENÈKOVA ULICA              00001621201610110084
90380150005BOBKOVA ULICA                 00001618901410097096
90520020000BOBOVEK                       00001628498011027784
91200020000BOBOVO PRI PONIKVI            00001631614811027466
91240070000BOBOVO PRI ŠMARJU             00001631949011027512
90610110060BOBROVA ULICA                 00001621541410110084
90500080000BOÈAJI                        00001628393211027776
90730370003BOÈKA                         00001621813810114578
91500030000BOÈKOVO                       00001627040721427659
90300010001BOÈNA                         00001621866910114837
90300010000BOÈNA                         00001011483711026834
90030020000BODEŠÈE                       00001630798011026532
90030140001BODEŠKA CESTA                 00001623550410127203
90630050000BODISLAVCI                    00001629527211027857
90420010000BODKOVCI                      00001630537511026931
90970020000BODONCI                       00001629749611028047
91220030000BODOVLJE                      00001631748911027482
91240080000BODREŽ                        00001631950311027512
90440040000BODREŽ                        00001629893011026940
91240090000BODRIŠNA VAS                  00001631951111027512
90390040000BOGA VAS                      00001627661811026915
90710090007BOGATAJEVA ULICA              00001621043910110688
91940010000BOGENŠPERK                    00001635838021428264
90730020000BOGINJA VAS                   00001629619811027903
90610110061BOGIŠIÆEVA ULICA              00001621202410110084
90610110062BOGNARJEVA POT                00001620803510110084
90720030076BOGNARJEVA ULICA              00001784991310091195
91990030000BOGNEÈA VAS                   00001632300421436470
91110020000BOGO                          00001631177411027377
90780030000BOGOJINA                      00001629750011027130
91440020000BOHARINA                      00001631526511027687
90040000000BOHINJ                        00001102655900000000
90610110063BOHINJÈEVA ULICA              00001620620210110084
90030030000BOHINJSKA BELA                00001630799811026532
90040020000BOHINJSKA BISTRICA            00001012656811026559
90040030000BOHINJSKA ÈEŠNJICA            00001630800511026559
90680470002BOHINJSKA ULICA               00001784686810091829
90541380001BOHORIÈEVA CESTA              00001545221810105234
90110030010BOHORIÈEVA ULICA              00001617521810085942
90090280001BOHORIÈEVA ULICA              00001617484010084954
90540850002BOHORIÈEVA ULICA              00001545120310104653
90700200032BOHORIÈEVA ULICA              00001625454110147719
90610110064BOHORIÈEVA ULICA              00001620087510110084
90090120005BOHORIÈEVA ULICA              00001617407610084784
90541380002BOHORSKA CESTA                00001545222610105234
91100810001BOHORSKA ULICA                00001623751510130034
91600010000BOHOVA                        00001632813821427756
91600120001BOHOVSKA CESTA                00001626439310148065
90700200033BOHOVSKA ULICA                00001625455010147719
90170070000BOJANCI                       00001627174811026699
90730030000BOJANJA VAS                   00001629620111027903
90390050000BOJANJI VRH                   00001627662611026915
90090060000BOJSNO                        00001626795311026605
91130010000BOJTINA                       00001631390411027393
90610110065BOKALOVA ULICA                00001620804310110084
90970030000BOKRAÈI                       00001629751811028047
90730040000BOLDRAŽ                       00001629621011027903
90690310000BOLEÈKA VAS                   00001630538311027083
91160030000BOLEHNEÈICI                   00001629529911027423
91200030000BOLETINA                      00001631615611027466
90610110066BOLETOVA ULICA                00001620768310110084
90700200034BOLFENŠKA ULICA               00001625456810147719
