23261071;184;150;11026826;1;3;1;0;1;1228;2014;171497,28;575838,97;;;1218;1623;1622;1622;
23260680;189;174;11026826;0;2;1;2;0;1228;1980;171172,63;574598,22;;;1222;1622;1622;1623;
23260683;189;177;11026826;0;1;1;0;0;1228;1978;171198,98;574605,21;;;1219;1623;1623;1623;
23279424;193;585;11026826;1;3;2;1;0;1228;1980;167706,12;572295,33;2010;2010;1216;1622;1622;1623;1623
23261868;187;121;11026826;0;1;1;0;0;1228;1800;169389,44;576245,61;1975;1980;1216;1622;1622;1623;
23261879;187;130;11026826;0;1;1;0;0;1228;1964;169345,31;576346,08;;;1219;1623;1623;1623;
23279389;188;513;11026826;0;1;1;1;0;1228;1965;168343,8;572694,24;;;1216;1622;1622;1623;
23279827;197;27;11026826;0;1;1;0;0;1228;1969;166256,16;576281,44;;1989;1216;1623;1622;1623;
23279477;187;200;11026826;0;3;2;2;0;1228;1980;168373,58;575357,11;;;1216;1622;1622;1623;
23279482;187;205;11026826;0;2;2;0;0;4020;1967;167717,76;575960,19;1978;;1216;1623;1622;1623;
23261886;187;137;11026826;0;3;2;1;0;1228;1967;169364,23;576370,64;;;1216;1622;1622;1623;
23261945;184;837;11026826;0;2;2;1;0;1228;1985;170838,22;576056,34;;;1222;1622;1622;1622;
23261946;184;838;11026826;0;1;1;1;0;1228;1937;170869,09;576100,47;;1996;1216;1622;1622;1622;
23261286;184;352;11026826;0;2;1;0;0;1228;1986;170284,37;576479,93;2006;2006;1216;1623;1622;1623;
23261978;184;870;11026826;1;4;1;6;0;1231;1957;170640,8;576271,52;;;1216;1622;1622;1622;
23279371;193;548;11026826;0;1;1;0;0;1228;1987;168281,01;572236,59;;;1216;1623;1623;1623;
23261714;184;721;11026826;0;3;2;1;0;1228;1966;170886,72;575944,25;1995;1995;1216;1622;1622;1622;
23260591;189;124;11026826;0;2;2;1;0;1228;2008;171301,77;575263,23;;;1216;1622;1622;1622;
23261300;188;343;11026826;0;2;2;1;0;1228;1983;170063,52;576194,38;2006;;1222;1622;1622;1622;
23261361;184;372;11026826;0;2;2;1;0;1228;1970;169980,44;576247,44;;;1216;1622;1622;1622;
23261046;187;37;11026826;0;1;1;0;0;1228;1930;169311,2;575647,08;;;1220;1623;1622;1623;
23260155;190;185;11026826;0;2;1;0;0;1228;1920;169962,43;572921,53;;;1216;1623;1623;1623;
23261366;184;376;11026826;0;2;2;1;0;1228;1971;169902,27;576201,4;2001;2013;1216;1622;1622;1622;
23262219;187;185;11026826;0;1;1;1;0;1228;1930;169285,02;576575,12;;;1216;1623;1622;1623;
23260712;188;240;11026826;0;2;2;1;0;1228;1982;170158,77;576177,77;1992;;1222;1622;1622;1622;
23260372;188;58;11026826;0;2;2;1;0;1228;1772;170048,85;574112,03;1975;1985;1218;1622;1622;1623;
23261980;184;872;11026826;0;1;1;0;0;1228;1969;170619,84;576264,12;;;1219;1623;1623;1623;
23262001;184;893;11026826;0;1;1;0;1;1228;1990;170885,89;576338,35;;;1222;1622;1622;1622;
23261984;184;876;11026826;0;3;1;1;0;1228;1964;170527,33;576296,5;2006;;1216;1622;1622;1622;
23261987;184;879;11026826;0;1;1;1;0;1228;1920;170641,88;576321,73;;;1216;1622;1622;1623;
23261988;184;880;11026826;1;3;2;1;1;1228;1900;170653,16;576306,88;1994;;1217;1622;1622;1622;
23261992;184;884;11026826;0;1;1;0;0;1228;1900;170699,67;576301,7;1980;;1219;1623;1623;1623;
23261993;184;885;11026826;0;1;1;0;0;1228;1984;170707,71;576293,06;;2006;1216;1622;1622;1622;
23261326;188;361;11026826;0;1;1;0;0;1228;1982;169777,66;575864,21;;2006;1219;1623;1623;1623;
23261607;184;614;11026826;0;2;2;1;0;1228;1951;171184,34;576219,74;1981;;1216;1622;1622;1622;
23260868;184;130;11026826;0;2;1;1;0;1228;1977;170994,62;575818,51;2004;;1216;1622;1622;1622;
23262006;184;898;11026826;0;2;2;0;1;1228;1996;170962,24;576134,98;;;1216;1622;1622;1622;
23261622;184;629;11026826;0;1;1;0;0;1228;1968;171268,37;576204,7;;;1216;1623;1623;1623;
23261624;184;631;11026826;0;1;1;0;1;1228;1956;169806,6;576269,63;1979;;1216;1623;1623;1623;
23261659;184;666;11026826;0;2;1;1;0;1228;1975;171328,8;576239,77;1997;;1216;1622;1622;1622;
23261660;184;667;11026826;0;1;1;0;0;1228;1980;171339,86;576245,08;;;1216;1623;1623;1623;
23261665;184;672;11026826;0;2;1;0;1;1228;1970;171283,56;576355,27;;;1216;1622;1622;1622;
23279633;187;274;11026826;0;3;2;1;0;1228;1994;168961,92;576393,04;;;1216;1622;1622;1622;
23279641;187;282;11026826;0;1;1;0;0;1228;1985;167618,89;576364,18;;;1217;1623;1622;1623;
23279654;187;288;11026826;0;1;1;0;0;1228;1985;168860,69;575348,51;;;1219;1623;1623;1623;
23261633;184;640;11026826;0;3;2;1;0;1228;1964;171274,78;576254,25;1980;;1216;1623;1622;1622;
23261676;184;683;11026826;0;2;1;1;0;1228;1900;171234,71;576435,03;1981;2001;1216;1622;1622;1622;
23261034;187;25;11026826;0;1;1;0;0;1228;2005;169230,99;575490,07;;;1216;1623;1623;1623;
23261038;187;29;11026826;0;1;1;1;0;1228;1900;169390,81;575559,76;1995;1995;1216;1623;1622;1623;
23261063;187;54;11026826;0;2;1;0;0;1228;1800;169504,33;575734,58;1981;;1216;1622;1623;1623;
23261069;184;148;11026826;0;3;1;1;0;1230;1940;171487,96;575871,95;1992;1992;1216;1622;1622;1622;
23261516;184;523;11026826;0;2;1;2;3;1228;1804;171404,9;575979,99;1992;;1223;1622;1622;1622;
23260333;190;229;11026826;0;1;1;0;0;1228;1970;170587,88;573655,38;;;1217;1623;1623;1623;
23260337;190;233;11026826;0;2;1;1;0;1228;1962;170449,28;573519,9;;;1216;1623;1622;1623;
23260340;190;236;11026826;0;1;1;0;0;1228;1985;170413,64;573601,48;;;1216;1623;1622;1623;
23260348;189;96;11026826;0;1;1;0;0;1228;1900;170409,95;573821,46;;;1216;1623;1623;1623;
23260099;190;129;11026826;0;1;1;0;0;1228;1965;170203,4;573265,68;;;1219;1623;1623;1623;
23260320;190;216;11026826;0;3;2;1;0;1228;1991;170538,7;573532,23;;;1216;1622;1622;1623;
23260322;190;218;11026826;0;2;1;1;0;1228;1980;170506,75;573580,93;2003;;1222;1622;1622;1623;
23261532;184;539;11026826;1;3;2;3;3;1228;1992;171365,05;576069,43;;;1216;1622;1622;1622;
23261533;184;540;11026826;0;2;1;0;0;1228;1900;171357,75;576102,49;1990;1990;1216;1622;1622;1622;
23260142;190;172;11026826;0;3;2;1;0;1228;1850;169932,79;572846,65;1957;1967;1216;1622;1622;1623;
23260153;190;183;11026826;0;2;1;1;2;1228;1962;169958,13;572876,14;2010;2010;1216;1622;1622;1623;
23260161;190;191;11026826;1;3;2;1;0;1228;1807;169903,9;573013,76;1962;;1220;1622;1622;1623;1623
23260373;188;59;11026826;0;1;1;0;0;1228;1967;170099,16;574114,04;;;1216;1623;1623;1623;
23260380;188;66;11026826;0;1;1;0;0;1228;1980;169959,83;573548,82;;;1216;1623;1623;1623;
23260125;190;155;11026826;0;2;1;1;0;1228;1960;170025,67;573013,28;;;1216;1623;1622;1623;
23279835;206;38;11026826;1;1;1;1;0;1228;1958;166168,2;575136,91;1972;;1220;1622;1622;1623;
23279843;187;378;11026826;0;2;1;1;0;1228;1887;168801,71;575918,38;1990;;1216;1622;1622;1623;
23261480;184;487;11026826;0;1;1;0;0;1228;1970;171105,88;576040,37;;;1216;1623;1623;1623;
23261483;184;490;11026826;0;2;1;1;0;1228;1930;171147,23;576063,3;1991;;1216;1622;1622;1623;
23261486;184;493;11026826;0;1;1;0;0;1228;1975;171193,73;576035,49;;;1219;1623;1623;1623;
23260807;184;82;11026826;0;5;2;1;0;1228;1970;171178,56;575381,07;1999;;1216;1623;1622;1622;
23260834;189;258;11026826;0;1;1;0;0;1228;1947;171056,07;575522,3;;1985;1219;1623;1622;1623;
23260841;184;111;11026826;0;2;2;1;0;1228;1954;171161,5;575553,72;;;1216;1622;1622;1622;
23260853;184;123;11026826;0;1;1;0;0;1228;1997;171126,58;575568,84;;;1219;1623;1623;1623;
23261458;184;465;11026826;0;3;2;1;0;1228;1963;171178,36;575808,22;;;1216;1622;1622;1622;
23279872;196;106;11026826;0;2;1;1;0;1228;1965;167584,81;576035,18;;;1216;1622;1622;1623;
23279579;187;247;11026826;0;1;1;0;0;1228;1987;168520,41;575124,64;;;1219;1623;1623;1623;
23279580;187;248;11026826;0;2;1;0;0;1228;1975;168538,1;575125,94;;;1216;1622;1622;1623;
23279681;206;18;11026826;0;1;1;0;0;1228;1920;166379,85;574583,34;1985;;1216;1622;1622;1623;
23260075;190;105;11026826;0;2;2;0;0;1228;1887;170195,64;573154,03;;;1216;1622;1622;1623;
23262505;184;1250;11026826;0;3;2;1;0;1228;1946;170178,06;576545,68;1985;1985;1216;1622;1622;1622;
23279879;187;391;11026826;0;2;2;0;0;1228;1996;168450,85;575786,36;;;1216;1623;1623;1623;
23279876;196;110;11026826;0;1;1;0;0;1228;1989;166846,94;575908,98;;;1219;1623;1623;1623;
23278264;193;117;11026826;0;1;1;0;0;1228;1985;167373,39;569369,61;;;1219;1623;1623;1623;
23299045;205;233;11026826;0;2;1;1;0;1228;1985;163746,63;575783,96;1998;;1216;1623;1622;1623;
23259821;190;36;11026826;0;2;1;1;0;1228;1962;169901,46;572692,49;;;1216;1622;1622;1623;
23259774;190;13;11026826;0;1;1;0;0;1228;1974;169118,05;572089,4;;;1216;1623;1622;1623;
23259790;190;21;11026826;0;1;1;0;0;1228;1950;171051,48;573383,86;;;1219;1623;1623;1623;
23259782;189;2;11026826;0;1;1;1;1;1228;1900;171243,7;573365;;;1216;1623;1622;1623;
23259954;188;2;11026826;0;1;1;0;0;1230;1916;170023,05;573790,62;;;1216;1622;1622;1623;
23260059;190;89;11026826;0;2;2;1;0;1228;1807;170072,44;572979,94;1992;;1216;1623;1622;1623;
23280057;187;493;11026826;0;1;1;1;0;1228;1953;168100,13;574507,23;;;1216;1622;1622;1623;
23279714;206;25;11026826;0;2;2;1;0;1228;1942;166705,68;574671,3;;2005;1216;1622;1622;1623;
23261702;184;709;11026826;0;1;1;0;0;1228;1976;170953,3;575868,44;;;1219;1623;1623;1623;
23261707;184;714;11026826;0;3;1;1;0;1228;1963;170904,69;575919,62;;;1216;1622;1622;1622;
23261829;187;82;11026826;0;2;2;0;0;1228;1978;169100,38;575816;2005;;1216;1623;1623;1623;
23261831;187;84;11026826;0;1;1;0;0;1228;1900;169132,71;576114,9;;;1223;1623;1623;1623;
23261266;184;332;11026826;0;3;2;1;0;1228;1964;170438,98;576423,63;1999;;1216;1622;1622;1622;
23261842;187;95;11026826;0;3;2;1;0;1228;1992;169046,28;576318,09;;;1216;1622;1622;1622;
23278634;193;275;11026826;0;1;1;0;0;1228;1966;167209,57;571473,96;;;1219;1623;1622;1623;
23279958;187;430;11026826;0;1;1;0;0;1228;1986;168508,18;575644,74;;;1216;1622;1622;1623;
23279999;187;454;11026826;1;1;1;0;0;1228;1900;168027,96;576145,52;;;1220;1623;1623;1623;
23278842;193;412;11026826;0;1;1;0;0;1228;1912;168212,67;570231,06;;;1216;1623;1623;1623;
23259516;192;30;11026826;1;2;2;1;0;1228;1971;169136,93;571764,46;;;1216;1623;1622;1623;
23259517;192;31;11026826;0;1;1;0;0;1228;1850;169198,34;571766,05;;;1216;1623;1623;1623;
23259571;192;47;11026826;0;1;1;0;0;1228;1900;169369,39;571998,95;;;1219;1623;1623;1623;
23262069;184;961;11026826;0;1;1;0;0;1228;1905;170774,79;576241,33;;;1216;1623;1623;1623;
23278963;194;3;11026826;0;2;2;1;0;1228;1973;166345,72;573762,05;;;1216;1623;1622;1623;
23298597;208;416;11026826;0;1;1;1;0;1228;1962;164450,13;572092,06;;;1216;1622;1622;1623;
23262113;184;1005;11026826;1;4;1;8;0;1230;1984;170804;576349;2002;;1216;1622;1622;1622;
23261248;184;314;11026826;0;2;2;1;0;1228;1850;170261,35;576426,26;1978;1980;1216;1622;1622;1622;
23261251;184;317;11026826;1;1;1;0;0;1228;1970;170228,47;576405,88;;;1216;1622;1622;1623;
23298727;206;182;11026826;0;1;1;0;0;1228;1993;165464,3;575096,3;;;1219;1623;1623;1623;
23299097;205;259;11026826;0;1;1;0;0;1228;1965;163956,19;575947,1;;;1216;1623;1623;1623;
23299061;205;240;11026826;0;1;1;0;0;1228;1970;165076,47;576162,32;;;1216;1623;1623;1623;
23279908;206;45;11026826;0;3;2;1;0;1228;1996;166891,23;574935,34;;;1216;1622;1622;1623;
23279898;196;113;11026826;0;1;1;0;0;1228;1976;167575,53;576038,96;;;1216;1622;1622;1623;
23279906;206;43;11026826;0;1;1;0;0;1228;1900;166777,37;574698,01;;;1219;1622;1622;1623;
23280453;186;227;11026826;0;3;2;1;0;1228;1991;168775,63;578492,97;2001;2002;1216;1622;1622;1623;
23280406;186;211;11026826;0;1;1;0;0;1228;1975;168661,37;578436,14;;;1219;1623;1623;1623;
23280415;186;213;11026826;0;2;1;0;0;1228;1997;168850,17;578482,55;;;1216;1622;1622;1623;
23280417;186;215;11026826;0;1;1;0;0;1228;1977;168851,95;578503,86;;;1216;1623;1623;1623;
23280436;186;219;11026826;0;1;1;0;0;1228;1920;168759,41;578293,54;;;1219;1623;1623;1623;
23280440;186;222;11026826;0;2;2;0;0;1228;1923;168865,82;578474,89;1984;;1216;1623;1622;1623;
23280175;186;134;11026826;0;1;1;0;0;1228;1920;168840,21;578504,69;;1982;1216;1622;1622;1623;
23280357;186;184;11026826;0;1;1;0;1;1228;1969;168696,34;578324,69;;;1216;1622;1622;1623;
23280385;186;195;11026826;0;1;1;0;0;1228;1997;168834,97;578280,92;;;1216;1622;1622;1623;
23280301;186;172;11026826;0;2;2;2;0;1228;1972;168870,87;578194,45;2006;2006;1216;1622;1622;1623;
23280304;186;173;11026826;0;2;1;0;0;1228;1986;168822,9;578522,89;;;1216;1623;1622;1623;
23279896;187;402;11026826;0;1;1;0;0;1228;1982;168304,19;575611,93;;;1219;1623;1623;1623;
23279246;193;531;11026826;0;3;2;1;0;1228;1883;166433,18;572546,49;;;1216;1623;1622;1623;
23279247;194;84;11026826;0;1;1;1;0;1228;1980;166670,66;573649,94;;;1216;1623;1622;1623;
23279254;195;88;11026826;0;2;2;0;0;1228;1950;167096,19;573663,72;;;1219;1623;1622;1623;
23279266;195;96;11026826;0;1;1;0;0;1228;1993;166863,56;574216,7;;;1216;1623;1623;1623;
23279211;188;474;11026826;0;1;1;1;0;1228;1867;168503,12;573149,12;1992;;1216;1622;1622;1623;
23279295;188;492;11026826;0;1;1;0;0;1228;1975;168146,23;572966,93;;;1219;1623;1623;1623;
23279321;188;499;11026826;1;1;1;0;0;1228;2010;167789,32;572928,87;;;1220;1623;1622;1623;1623
23279323;188;501;11026826;0;2;2;0;0;1228;1978;167935,89;572924,71;;;1216;1623;1622;1623;
23279325;195;115;11026826;0;2;2;1;0;1228;1830;166848,21;574037,74;1971;;1219;1622;1622;1623;
23278886;193;456;11026826;0;2;2;0;0;1228;1952;166721,05;570037,27;;;1216;1623;1622;1623;
23278896;193;466;11026826;0;1;1;0;0;1228;1980;166674,84;570386,05;;;1219;1623;1623;1623;
23278931;192;145;11026826;0;1;1;1;1;1228;1800;168980,81;571001,15;1976;;1220;1622;1622;1623;
23278576;193;232;11026826;0;3;2;1;0;1228;1981;167837,88;571843,1;;;1216;1622;1622;1623;
23278597;192;108;11026826;0;1;1;0;0;1228;1960;168894,84;571734,08;1998;1998;1216;1622;1622;1623;
23278600;193;249;11026826;0;1;1;0;0;1228;1991;168199,15;571852,35;;;1216;1622;1622;1623;
23278608;193;257;11026826;0;1;1;0;0;1228;1960;166691,35;571215,89;;;1216;1622;1622;1623;
23278615;193;262;11026826;0;1;1;0;0;1228;1920;166647,73;571241,96;;;1219;1623;1623;1623;
23278405;193;208;11026826;0;1;1;0;0;1228;1980;167003,62;569752,27;;;1216;1623;1623;1623;
23278256;193;111;11026826;0;1;1;0;0;1228;1980;166969,6;569275,12;;;1216;1622;1622;1623;
23278245;193;107;11026826;0;1;1;0;0;1228;1965;167637,98;569056,84;;;1216;1623;1622;1623;
23278262;193;115;11026826;0;2;2;1;0;1228;1975;166931,53;569256,16;;;1216;1622;1622;1623;
23278729;193;332;11026826;0;2;2;1;0;1228;1908;168062,55;571480,72;;1980;1216;1623;1622;1623;
23278736;193;335;11026826;0;1;1;0;0;1228;1930;167874,82;571699,04;1992;1992;1216;1623;1623;1623;
23278741;193;340;11026826;0;2;1;0;0;1228;1979;167843,42;571860,57;;;1216;1623;1622;1623;
23298893;197;206;11026826;0;2;1;1;0;1228;1997;165328,83;576173,46;;;1216;1622;1622;1623;
23298906;205;144;11026826;1;3;2;1;0;1228;1994;164704,7;575921,56;;;1216;1623;1622;1623;
23298917;210;68;11026826;0;1;1;0;0;1228;1889;163474,37;574550,95;;;1219;1623;1623;1623;
23298955;206;236;11026826;0;1;1;1;0;1228;1850;165920,71;575048,26;1935;1989;1216;1622;1622;1623;
23298961;206;239;11026826;0;1;1;0;0;1228;1866;165612,14;575266,7;1970;;1216;1622;1623;1623;
23298933;205;163;11026826;0;2;2;1;0;1228;1980;163701,92;576065,47;;;1216;1623;1622;1623;
23299018;205;210;11026826;0;2;2;1;0;1228;1988;164040,11;576071,57;;;1216;1623;1622;1623;
23299024;205;216;11026826;0;1;1;0;0;1228;1951;164064,35;576147,36;1997;;1216;1623;1622;1623;
23259839;190;45;11026826;0;1;1;1;0;1228;1978;169016,67;572070,72;;;1216;1623;1622;1623;
23259744;190;3;11026826;0;1;1;0;0;1228;1980;169843,05;572679,69;;;1219;1623;1623;1623;
23259773;192;99;11026826;0;1;1;0;0;1228;1990;169134,96;572069,64;;;1219;1623;1623;1623;
